code,customer_id,sales_date,base_date,pvp,margen_relativo,margen_eur_negativo,coste_venta_no_impuestos,forma_pago,dias_desde_compra,garantia_dias_restantes,en_garantia,ext_garantia_tiene,ext_garantia_financiera,mantenimiento_gratuito,seguro_bateria_largo_plazo,days_last_service,sin_revisiones,revisiones,km_ultima_revision,km_medio_por_revision,encuesta_cliente_zona_taller,tiene_queja,lead_compra,fue_lead,frequency_total,tenure_days,ticket_avg,service_interval_mean_days,service_interval_std_days,edad,genero,renta_media_estimada,renta_desconocida,status_social,modelo,equipamiento,es_electrico,kw,zona
SYN006457,100271,2024-02-22,2023-12-31,21393.0,-0.06282382087598748,1,1601.0,Prestamo Bancario,-53,1513,1,0,0,0,0,0,1,0,0.0,0.0,78.0,0,0,0,0,0.0,0.0,0.0,0.0,27,Desconocido,24981.0,0,H,I,Mid,1,106.0,NORTE
SYN006458,100308,2024-03-29,2023-12-31,23465.0,-0.05914681440443214,1,1694.0,Prestamo Bancario,-89,1549,1,0,0,0,0,0,1,0,0.0,0.0,99.0,0,0,0,0,0.0,0.0,0.0,0.0,38,F,26381.0,0,I,I,High,0,106.0,ESTE
SYN006459,106984,2024-01-05,2023-12-31,25262.0,0.2508035784973478,0,0.0,Contado,-5,1465,1,1,0,0,0,0,1,0,0.0,0.0,93.0,0,0,0,0,0.0,0.0,0.0,0.0,56,M,27834.0,0,B,I,Mid-High,0,106.0,CENTRO
SYN006461,101925,2024-01-16,2023-12-31,20671.0,0.04806782448841372,0,716.0,Otros,-16,1476,1,0,0,0,0,0,1,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,55,M,0.0,1,Sin_dato,I,Mid-High,0,117.0,CENTRO
SYN006462,103775,2024-02-04,2023-12-31,18854.0,0.10208815105547894,0,1251.0,Otros,-35,1495,1,1,1,0,0,0,1,0,0.0,0.0,91.0,0,0,0,0,0.0,0.0,0.0,0.0,38,F,28910.0,0,D,I,Mid-High,0,106.0,ESTE
SYN006463,106495,2024-02-23,2023-12-31,26448.0,0.21215176950998185,0,1034.0,Otros,-54,1514,1,0,0,0,1,0,1,0,0.0,0.0,29.0,0,0,0,0,0.0,0.0,0.0,0.0,46,M,0.0,1,I,B,Mid-High,0,106.0,ESTE
SYN006464,102797,2024-02-05,2023-12-31,19099.0,0.10295251060264936,0,1254.0,Contado,-36,1496,1,0,0,0,0,0,1,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,53,M,32063.0,0,U,C,Mid,0,101.0,ESTE
SYN006465,104219,2024-01-24,2023-12-31,18694.0,0.07011340537070718,0,1836.0,Otros,-24,1484,1,0,0,0,0,0,1,0,0.0,0.0,98.0,0,0,0,0,0.0,0.0,0.0,0.0,27,M,24811.0,0,B,I,High,0,106.0,SUR
SYN006466,103317,2024-01-02,2023-12-31,24750.0,-0.048744242424242426,1,1543.0,Contado,-2,1462,1,0,0,0,0,0,1,0,0.0,0.0,116.0,0,0,0,0,0.0,0.0,0.0,0.0,40,F,28968.0,0,K,I,Mid,0,106.0,ESTE
SYN006467,104079,2024-03-23,2023-12-31,26389.0,-0.05326385994164235,1,1781.0,Otros,-83,1543,1,0,0,0,0,0,1,0,0.0,0.0,0.0,0,1,0,0,0.0,0.0,0.0,0.0,34,F,0.0,1,Sin_dato,A,Mid-High,0,64.0,ESTE
SYN006469,103564,2024-01-20,2023-12-31,36634.0,0.21568706665938744,0,1399.0,Financiera Marca,-20,1480,1,0,0,1,0,0,1,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,48,F,0.0,1,Sin_dato,B,Low,0,74.0,CENTRO
SYN006472,104245,2024-02-03,2023-12-31,30330.0,0.19241773821299044,0,1821.0,Financiera Marca,-34,1494,1,1,1,0,0,0,1,0,0.0,0.0,19.0,0,1,0,0,0.0,0.0,0.0,0.0,41,F,33347.0,0,D,B,Mid-High,0,85.0,ESTE
SYN006473,107506,2024-03-25,2023-12-31,25255.0,-0.08063591368045932,1,2385.0,Contado,-85,1545,1,0,0,0,0,0,1,0,0.0,0.0,93.0,0,1,0,0,0.0,0.0,0.0,0.0,59,M,25563.0,0,D,B,Mid-High,0,85.0,ESTE
SYN006474,107549,2024-01-03,2023-12-31,16683.0,0.04916981358268896,0,1961.0,Contado,-3,1463,1,0,0,0,0,0,1,0,0.0,0.0,171.0,0,0,0,0,0.0,0.0,0.0,0.0,42,M,25500.0,0,H,C,Low,0,78.0,CENTRO
SYN006475,103055,2024-01-08,2023-12-31,22535.0,-0.04951941424450854,1,1400.0,Otros,-8,1468,1,0,0,0,0,0,1,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,31,M,0.0,1,Sin_dato,B,Mid-High,0,85.0,ESTE
SYN006476,106621,2024-03-10,2023-12-31,26448.0,0.21646211433756804,0,920.0,Otros,-70,1530,1,0,0,0,0,0,1,0,0.0,0.0,85.0,0,0,0,0,0.0,0.0,0.0,0.0,30,M,23995.0,0,D,D,Low,0,104.0,CENTRO
SYN006478,101335,2024-03-15,2023-12-31,28405.0,0.21950994543214225,0,920.0,Otros,-75,1535,1,0,0,0,0,0,1,0,0.0,0.0,148.0,0,0,0,0,0.0,0.0,0.0,0.0,47,F,25851.0,0,E,B,Mid-High,0,85.0,NORTE
SYN006479,101122,2024-01-02,2023-12-31,27909.0,-0.01761295639399477,1,903.0,Contado,-2,1462,1,0,0,0,0,0,1,0,0.0,0.0,154.0,0,0,0,0,0.0,0.0,0.0,0.0,58,M,28243.0,0,B,H,Mid,0,74.0,SUR
SYN006481,101382,2024-02-06,2023-12-31,30246.0,-0.21882496859088804,1,395.0,Contado,-37,1497,1,0,0,0,0,0,1,0,0.0,0.0,121.0,0,0,0,0,0.0,0.0,0.0,0.0,69,M,23095.0,0,E,B,Mid-High,0,71.0,CENTRO
SYN006482,108339,2024-02-20,2023-12-31,30078.0,-0.033551100472105855,1,1472.0,Contado,-51,1511,1,0,0,0,0,0,1,0,0.0,0.0,114.0,0,0,0,0,0.0,0.0,0.0,0.0,30,M,37683.0,0,A,C,Mid,0,101.0,ESTE
SYN006483,106439,2024-02-10,2023-12-31,25893.0,-0.04751631715135365,1,1594.0,Contado,-41,1501,1,0,0,0,0,0,1,0,0.0,0.0,64.0,0,0,0,0,0.0,0.0,0.0,0.0,48,M,0.0,1,I,D,High,0,106.0,CENTRO
SYN006484,104363,2024-03-13,2023-12-31,34751.0,0.25350608615579406,0,0.0,Contado,-73,1533,1,0,0,0,1,0,1,0,0.0,0.0,131.0,0,0,0,0,0.0,0.0,0.0,0.0,71,M,28215.0,0,C,B,Mid-High,0,71.0,SUR
SYN006485,101695,2024-01-05,2023-12-31,11004.0,0.09421755725190839,0,278.0,Financiera Marca,-5,1465,1,0,0,0,0,0,1,0,0.0,0.0,13.0,0,0,0,0,0.0,0.0,0.0,0.0,53,M,32418.0,0,C,B,Mid,0,81.0,ESTE
SYN006486,101295,2024-03-19,2023-12-31,20501.0,0.013220330715574848,0,3204.0,Contado,-79,1539,1,0,0,0,0,0,1,0,0.0,0.0,14.0,0,0,0,0,0.0,0.0,0.0,0.0,30,M,33628.0,0,E,B,Mid,0,85.0,ESTE
SYN006487,104187,2024-01-08,2023-12-31,22515.0,-0.0308412169664668,1,978.0,Contado,-8,1468,1,0,0,0,0,0,1,0,0.0,0.0,74.0,0,0,0,0,0.0,0.0,0.0,0.0,48,M,22136.0,0,K,K,Mid,1,193.0,CENTRO
SYN006488,105579,2024-01-28,2023-12-31,13442.0,0.05158830531170957,0,968.0,Contado,-28,1488,1,0,0,0,0,0,1,0,0.0,0.0,73.0,0,0,0,0,0.0,0.0,0.0,0.0,50,M,24513.0,0,D,B,Mid-High,0,74.0,CENTRO
SYN006489,107017,2024-03-30,2023-12-31,28667.0,0.21590993127986882,0,1034.0,Contado,-90,1550,1,0,0,0,0,0,1,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,71,M,0.0,1,Sin_dato,I,Mid,1,124.0,ESTE
SYN006490,104561,2024-03-30,2023-12-31,21990.0,0.10452842201000455,0,1447.0,Contado,-90,1550,1,0,0,0,0,0,1,0,0.0,0.0,0.0,0,1,0,0,0.0,0.0,0.0,0.0,37,F,0.0,1,Sin_dato,C,Mid,0,101.0,ESTE
SYN006491,107150,2024-03-09,2023-12-31,25514.0,0.19281570902249745,0,1482.0,Financiera Marca,-69,1529,1,1,1,0,0,0,1,0,0.0,0.0,147.0,0,0,0,0,0.0,0.0,0.0,0.0,47,M,32355.0,0,A,C,Mid,0,101.0,ESTE
SYN006492,103429,2024-02-04,2023-12-31,25893.0,-0.0417232456648515,1,1444.0,Otros,-35,1495,1,1,0,0,1,0,1,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,54,M,0.0,1,Sin_dato,E,Mid,0,89.0,CENTRO
SYN006493,101229,2024-01-06,2023-12-31,32392.0,-0.06638398369967893,1,2668.0,Financiera Marca,-6,1466,1,0,0,1,0,0,1,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,52,M,0.0,1,Sin_dato,I,Mid,0,106.0,CENTRO
SYN006494,102155,2024-01-28,2023-12-31,12195.0,0.08069946699466994,0,500.0,Contado,-28,1488,1,1,0,0,0,0,1,0,0.0,0.0,135.0,0,0,0,0,0.0,0.0,0.0,0.0,45,F,25184.0,0,C,A,Mid-High,0,48.0,ESTE
SYN006495,102348,2024-03-08,2023-12-31,21758.0,-0.02455832337531023,1,800.0,Contado,-68,1528,1,1,0,0,0,0,1,0,0.0,0.0,186.0,0,0,0,0,0.0,0.0,0.0,0.0,43,M,29320.0,0,G,J,Mid,0,123.0,ESTE
SYN006496,102450,2024-01-27,2023-12-31,28287.0,0.21530809205642168,0,1034.0,Contado,-27,1487,1,0,0,0,0,0,1,0,0.0,0.0,84.0,0,0,0,0,0.0,0.0,0.0,0.0,53,F,33253.0,0,D,B,Mid,0,85.0,CENTRO
SYN006497,105890,2024-02-19,2023-12-31,23378.0,0.2244691590384122,0,597.0,Prestamo Bancario,-50,1510,1,0,0,0,0,0,1,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,37,F,0.0,1,Sin_dato,I,Mid-High,0,106.0,CENTRO
SYN006498,101265,2024-03-25,2023-12-31,28453.0,0.19845710469897726,0,1521.0,Financiera Marca,-85,1545,1,1,1,0,0,0,1,0,0.0,0.0,77.0,0,0,0,0,0.0,0.0,0.0,0.0,36,M,21625.0,0,I,A,Mid-High,0,64.0,CENTRO
SYN006499,103158,2024-02-01,2023-12-31,24482.0,-0.028134139367698718,1,1019.0,Contado,-32,1492,1,0,0,0,1,0,1,0,0.0,0.0,142.0,0,0,0,0,0.0,0.0,0.0,0.0,33,F,31247.0,0,G,H,Mid,0,85.0,ESTE
SYN006500,105231,2024-01-04,2023-12-31,25514.0,0.21194246296151134,0,994.0,Contado,-4,1464,1,0,0,0,0,0,1,0,0.0,0.0,48.0,0,0,0,0,0.0,0.0,0.0,0.0,42,M,0.0,1,H,E,Mid,0,89.0,ESTE
SYN006501,102870,2024-03-19,2023-12-31,29446.0,0.21845310059091216,0,994.0,Contado,-79,1539,1,0,0,0,0,0,1,0,0.0,0.0,145.0,0,0,0,0,0.0,0.0,0.0,0.0,43,M,33966.0,0,E,I,Mid-High,0,106.0,CENTRO
SYN006502,101062,2024-02-18,2023-12-31,20982.0,-0.03334763130302164,1,1610.0,Contado,-49,1509,1,0,0,0,0,0,1,0,0.0,0.0,94.0,0,0,0,0,0.0,0.0,0.0,0.0,34,M,24083.0,0,A,D,Mid-High,0,106.0,CENTRO
SYN006503,108460,2024-01-21,2023-12-31,27147.0,0.002261023317493646,0,332.0,Contado,-21,1481,1,0,0,0,0,0,1,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,53,F,0.0,1,Sin_dato,B,Mid,0,74.0,CENTRO
SYN006504,108371,2024-02-17,2023-12-31,21990.0,0.06883037744429285,0,2232.0,Financiera Marca,-48,1508,1,0,0,1,0,0,1,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,46,M,0.0,1,Sin_dato,B,Mid-High,0,85.0,CENTRO
SYN006505,101731,2024-03-18,2023-12-31,32966.0,-0.2087235333373779,1,120.0,Contado,-78,1538,1,1,0,0,0,0,1,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,50,M,0.0,1,Sin_dato,I,High,1,106.0,CENTRO
SYN006506,101832,2024-01-11,2023-12-31,17305.0,0.020186073389193874,0,2545.0,Prestamo Bancario,-11,1471,1,0,0,0,1,0,1,0,0.0,0.0,0.0,0,1,0,0,0.0,0.0,0.0,0.0,30,F,32081.0,0,Sin_dato,H,Mid,1,85.0,CENTRO
SYN006508,107206,2024-01-14,2023-12-31,23542.0,-0.06996219522555433,1,1955.0,Contado,-14,1474,1,0,0,0,0,0,1,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,35,F,28437.0,0,U,E,Mid,0,89.0,CENTRO
SYN006509,101240,2024-03-14,2023-12-31,26075.0,-0.04057603068072867,1,1426.0,Contado,-74,1534,1,0,0,0,1,0,1,0,0.0,0.0,48.0,0,0,0,0,0.0,0.0,0.0,0.0,52,F,0.0,1,H,D,High,0,106.0,NORTE
SYN006510,100616,2024-01-14,2023-12-31,17247.0,0.10632457818751087,0,1050.0,Contado,-14,1474,1,0,0,0,0,0,1,0,0.0,0.0,91.0,0,1,0,0,0.0,0.0,0.0,0.0,40,F,20877.0,0,A,B,Mid,0,74.0,NORTE
SYN006512,103152,2024-03-01,2023-12-31,18579.0,0.10580763227299639,0,1160.0,Contado,-61,1521,1,1,0,0,0,0,1,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,56,M,30685.0,0,U,C,Mid,0,101.0,ESTE
SYN006514,104493,2024-03-09,2023-12-31,25514.0,0.19606882495884612,0,1399.0,Financiera Marca,-69,1529,1,0,0,1,0,0,1,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,30,F,0.0,1,Sin_dato,D,Mid,0,120.0,CENTRO
SYN006515,105108,2024-01-15,2023-12-31,16098.0,0.07299913032674867,0,864.0,Financiera Marca,-15,1475,1,1,1,1,0,0,1,0,0.0,0.0,0.0,0,1,0,0,0.0,0.0,0.0,0.0,34,F,0.0,1,Sin_dato,B,Low,0,74.0,CENTRO
SYN006516,103346,2024-03-20,2023-12-31,24274.0,0.2094516766911098,0,994.0,Otros,-80,1540,1,0,0,0,0,0,1,0,0.0,0.0,133.0,0,0,0,0,0.0,0.0,0.0,0.0,47,M,34587.0,0,D,B,Mid,0,81.0,CENTRO
SYN006517,103305,2024-03-15,2023-12-31,21553.0,0.012100867628636386,0,0.0,Contado,-75,1535,1,0,0,0,0,0,1,0,0.0,0.0,94.0,0,0,0,0,0.0,0.0,0.0,0.0,23,M,25750.0,0,H,E,Mid,0,89.0,ESTE
SYN006518,102876,2024-03-30,2023-12-31,11004.0,0.1194810977826245,0,0.0,Otros,-90,1550,1,0,0,0,0,0,1,0,0.0,0.0,92.0,0,0,0,0,0.0,0.0,0.0,0.0,50,M,27845.0,0,B,I,Mid,1,136.0,CENTRO
SYN006519,107307,2024-01-01,2023-12-31,25316.0,0.0977215989887818,0,1876.0,Financiera Marca,-1,1461,1,1,1,0,0,0,1,0,0.0,0.0,12.0,0,0,0,0,0.0,0.0,0.0,0.0,58,M,37116.0,0,A,C,Mid,0,101.0,ESTE
SYN006520,100665,2024-01-17,2023-12-31,28667.0,0.19892175672375903,0,1521.0,Financiera Marca,-17,1477,1,1,1,0,0,0,1,0,0.0,0.0,221.0,0,1,0,0,0.0,0.0,0.0,0.0,53,M,31350.0,0,B,I,Mid-High,0,117.0,ESTE
SYN006521,101163,2024-01-14,2023-12-31,28405.0,0.19472557648301356,0,1624.0,Financiera Marca,-14,1474,1,1,1,0,0,0,1,0,0.0,0.0,12.0,0,1,0,0,0.0,0.0,0.0,0.0,23,M,16352.0,0,K,I,Mid,1,124.0,CENTRO
SYN006522,105823,2024-01-30,2023-12-31,33404.0,-0.30557088971380675,1,3360.0,Contado,-30,1490,1,1,0,0,0,0,1,0,0.0,0.0,112.0,0,0,0,0,0.0,0.0,0.0,0.0,40,F,37619.0,0,A,A,Mid-High,0,61.0,NORTE
SYN006523,107510,2024-02-22,2023-12-31,21990.0,0.10943974533879036,0,1339.0,Financiera Marca,-53,1513,1,1,1,0,0,0,1,0,0.0,0.0,14.0,0,1,0,0,0.0,0.0,0.0,0.0,44,M,27080.0,0,E,I,Mid-High,0,117.0,CENTRO
SYN006525,101500,2024-03-04,2023-12-31,25316.0,0.1179459630273345,0,1364.0,Contado,-64,1524,1,1,0,0,0,0,1,0,0.0,0.0,116.0,0,1,0,0,0.0,0.0,0.0,0.0,48,M,37066.0,0,A,B,Mid,0,106.0,CENTRO
SYN006526,105314,2024-03-25,2023-12-31,28667.0,0.19892175672375903,0,1521.0,Financiera Marca,-85,1545,1,1,1,0,0,0,1,0,0.0,0.0,117.0,0,0,0,0,0.0,0.0,0.0,0.0,49,M,37100.0,0,A,D,Low,0,99.0,ESTE
SYN006528,101482,2024-03-28,2023-12-31,17723.0,0.11596625853410822,0,915.0,Contado,-88,1548,1,0,0,0,0,0,1,0,0.0,0.0,21.0,0,0,0,0,0.0,0.0,0.0,0.0,40,M,27359.0,0,H,B,Mid-High,0,71.0,ESTE
SYN006529,102167,2024-01-21,2023-12-31,18740.0,0.12049413020277482,0,897.0,Financiera Marca,-21,1481,1,1,0,0,0,0,1,0,0.0,0.0,144.0,0,1,0,0,0.0,0.0,0.0,0.0,40,M,24170.0,0,A,A,Mid-High,0,61.0,CENTRO
SYN006530,107298,2024-02-22,2023-12-31,26389.0,-0.06262382053128197,1,2028.0,Contado,-53,1513,1,1,0,0,0,0,1,0,0.0,0.0,181.0,0,0,0,0,0.0,0.0,0.0,0.0,53,M,32969.0,0,A,B,Mid,0,85.0,CENTRO
SYN006531,101650,2024-01-08,2023-12-31,23039.0,-0.021701462737097964,1,796.0,Contado,-8,1468,1,0,0,0,0,0,1,0,0.0,0.0,14.0,0,0,0,0,0.0,0.0,0.0,0.0,26,M,35383.0,0,E,B,Mid-High,0,85.0,CENTRO
SYN006532,107202,2024-01-24,2023-12-31,15094.0,0.08124884059891346,0,670.0,Contado,-24,1484,1,1,0,0,0,0,1,0,0.0,0.0,117.0,0,0,0,0,0.0,0.0,0.0,0.0,40,M,25679.0,0,C,B,Mid,0,106.0,CENTRO
SYN006533,105497,2024-03-21,2023-12-31,18275.0,0.08982599179206566,0,1429.0,Contado,-81,1541,1,0,0,0,0,0,1,0,0.0,0.0,146.0,0,0,0,0,0.0,0.0,0.0,0.0,47,F,26964.0,0,E,I,Mid,1,106.0,CENTRO
SYN006534,105427,2024-03-03,2023-12-31,19994.0,0.10222616785035511,0,1339.0,Financiera Marca,-63,1523,1,1,1,0,0,0,1,0,0.0,0.0,85.0,0,0,0,0,0.0,0.0,0.0,0.0,33,M,26029.0,0,H,B,Mid,0,81.0,CENTRO
SYN006535,104362,2024-01-17,2023-12-31,19056.0,0.12056465155331654,0,915.0,Contado,-17,1477,1,0,0,0,0,0,1,0,0.0,0.0,99.0,0,0,0,0,0.0,0.0,0.0,0.0,57,Desconocido,37698.0,0,A,D,Low,0,85.0,ESTE
SYN006536,104801,2024-01-02,2023-12-31,22465.0,0.13055375027821053,0,899.0,Otros,-2,1462,1,0,0,0,0,0,1,0,0.0,0.0,157.0,0,0,0,0,0.0,0.0,0.0,0.0,51,M,33781.0,0,E,D,Low,0,86.0,CENTRO
SYN006537,107507,2024-01-12,2023-12-31,30388.0,0.21976273529024615,0,994.0,Contado,-12,1472,1,0,0,0,0,0,1,0,0.0,0.0,117.0,0,0,0,0,0.0,0.0,0.0,0.0,50,M,28818.0,0,K,J,Mid,0,123.0,SUR
SYN006539,102577,2024-01-11,2023-12-31,30330.0,0.20501252884932408,0,1439.0,Financiera Marca,-11,1471,1,0,0,1,0,0,1,0,0.0,0.0,14.0,0,0,0,0,0.0,0.0,0.0,0.0,55,M,26796.0,0,B,B,Mid-High,0,106.0,ESTE
SYN006540,107067,2024-01-20,2023-12-31,29240.0,0.21815560875512996,0,994.0,Contado,-20,1480,1,0,0,0,1,0,1,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,31,M,0.0,1,Sin_dato,B,Mid-High,0,106.0,NORTE
SYN006541,107450,2024-02-04,2023-12-31,33387.0,0.2234399616617246,0,994.0,Contado,-35,1495,1,1,0,0,0,0,1,0,0.0,0.0,0.0,0,1,0,0,0.0,0.0,0.0,0.0,35,F,28437.0,0,U,B,Mid,0,77.0,ESTE
SYN006542,104629,2024-01-16,2023-12-31,22234.0,-0.09634118916974005,1,2419.0,Contado,-16,1476,1,0,0,0,1,0,1,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,43,F,30038.0,0,Sin_dato,I,Mid,0,106.0,NORTE
SYN006543,108370,2024-03-03,2023-12-31,29446.0,0.20826495958704067,0,1294.0,Contado,-63,1523,1,1,1,0,0,0,1,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,53,M,37020.0,0,Sin_dato,B,Mid,0,81.0,ESTE
SYN006545,101694,2024-03-22,2023-12-31,25372.0,-0.10218666246255714,1,2944.0,Contado,-82,1542,1,0,0,0,1,0,1,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,38,M,0.0,1,Sin_dato,B,Mid,0,85.0,CENTRO
SYN006546,104711,2024-03-05,2023-12-31,30078.0,-0.04974233659152869,1,1959.0,Financiera Marca,-65,1525,1,1,1,1,0,0,1,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,34,M,29679.0,0,Sin_dato,B,Mid,0,85.0,NORTE
SYN006547,103597,2024-01-22,2023-12-31,24348.0,0.012339411861343847,0,796.0,Financiera Marca,-22,1482,1,1,1,1,0,0,1,0,0.0,0.0,0.0,0,1,0,0,0.0,0.0,0.0,0.0,52,M,0.0,1,Sin_dato,C,Mid,0,101.0,CENTRO
SYN006548,108406,2024-01-11,2023-12-31,20501.0,0.051462367689381006,0,2420.0,Contado,-11,1471,1,0,0,0,0,0,1,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,38,M,0.0,1,Sin_dato,D,Low,0,85.0,NORTE
SYN006549,100656,2024-03-05,2023-12-31,14814.0,0.04357702173619549,0,1211.0,Financiera Marca,-65,1525,1,1,1,0,0,0,1,0,0.0,0.0,12.0,0,0,0,0,0.0,0.0,0.0,0.0,76,F,36436.0,0,A,D,High,0,106.0,NORTE
SYN006550,107629,2024-02-23,2023-12-31,19172.0,0.06209837262674734,0,2043.0,Contado,-54,1514,1,0,0,0,0,0,1,0,0.0,0.0,117.0,0,0,0,0,0.0,0.0,0.0,0.0,54,F,28927.0,0,K,I,Mid,0,106.0,ESTE
SYN006552,108251,2024-03-02,2023-12-31,30330.0,0.20847444774151005,0,1334.0,Contado,-62,1522,1,1,1,0,0,0,1,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,50,M,0.0,1,Sin_dato,D,Mid-High,0,106.0,ESTE
SYN006553,105983,2024-03-26,2023-12-31,20295.0,0.011381621088938162,0,0.0,Financiera Marca,-86,1546,1,1,0,0,0,0,1,0,0.0,0.0,92.0,0,0,0,0,0.0,0.0,0.0,0.0,55,M,23796.0,0,I,H,Mid,1,85.0,CENTRO
SYN006555,101892,2024-02-09,2023-12-31,28405.0,0.23007146629114594,0,620.0,Otros,-40,1500,1,0,0,0,1,0,1,0,0.0,0.0,26.0,0,0,0,0,0.0,0.0,0.0,0.0,30,M,30857.0,0,B,B,Mid-High,0,85.0,ESTE
SYN006556,106195,2024-01-30,2023-12-31,10909.0,0.09407461728847741,0,275.0,Contado,-30,1490,1,0,0,0,0,0,1,0,0.0,0.0,115.0,0,0,0,0,0.0,0.0,0.0,0.0,41,F,37195.0,0,A,B,Mid-High,0,85.0,NORTE
SYN006558,104336,2024-03-03,2023-12-31,17316.0,0.06521829521829521,0,1767.0,Contado,-63,1523,1,1,0,0,1,0,1,0,0.0,0.0,17.0,0,0,0,0,0.0,0.0,0.0,0.0,26,F,29121.0,0,B,A,Low,0,53.0,CENTRO
SYN006559,100331,2024-02-09,2023-12-31,25481.0,-0.06432636081786429,1,1993.0,Contado,-40,1500,1,0,0,0,0,0,1,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,53,F,0.0,1,Sin_dato,H,Mid,0,85.0,CENTRO
SYN006562,101732,2024-02-02,2023-12-31,20066.0,0.07604853981859863,0,1870.0,Otros,-33,1493,1,0,0,0,0,0,1,0,0.0,0.0,11.0,0,0,0,0,0.0,0.0,0.0,0.0,53,M,35371.0,0,E,I,High,1,106.0,ESTE
SYN006563,107137,2024-03-31,2023-12-31,18740.0,0.07924546424759872,0,1670.0,Contado,-91,1551,1,0,0,0,0,0,1,0,0.0,0.0,16.0,0,0,0,0,0.0,0.0,0.0,0.0,55,Desconocido,24832.0,0,H,I,High,0,106.0,CENTRO
SYN006564,106602,2024-01-21,2023-12-31,33717.0,-0.06919091259601981,1,2882.0,Financiera Marca,-21,1481,1,1,1,1,0,0,1,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,41,M,27424.0,0,E,A,Mid-High,0,61.0,ESTE
SYN006565,102400,2024-01-31,2023-12-31,18299.0,0.01704628668233237,0,2763.0,Contado,-31,1491,1,0,0,0,1,0,1,0,0.0,0.0,12.0,0,0,0,0,0.0,0.0,0.0,0.0,52,M,27658.0,0,B,A,Mid-High,0,48.0,CENTRO
SYN006566,101537,2024-03-07,2023-12-31,23423.0,0.20758997566494472,0,994.0,Financiera Marca,-67,1527,1,1,1,1,0,0,1,0,0.0,0.0,142.0,0,0,0,0,0.0,0.0,0.0,0.0,38,F,30469.0,0,C,I,High,0,106.0,CENTRO
SYN006567,106744,2024-02-27,2023-12-31,19234.0,0.11925860455443486,0,951.0,Otros,-58,1518,1,0,0,0,0,0,1,0,0.0,0.0,97.0,0,0,0,0,0.0,0.0,0.0,0.0,50,M,33154.0,0,B,I,Mid,0,106.0,CENTRO
SYN006568,107503,2024-02-27,2023-12-31,19994.0,0.12423276983094927,0,899.0,Otros,-58,1518,1,0,0,0,0,0,1,0,0.0,0.0,17.0,0,0,0,0,0.0,0.0,0.0,0.0,40,M,33945.0,0,A,A,Mid-High,0,64.0,CENTRO
SYN006569,103830,2024-01-20,2023-12-31,17247.0,0.10609265379486288,0,1054.0,Otros,-20,1480,1,0,0,0,0,0,1,0,0.0,0.0,144.0,0,0,0,0,0.0,0.0,0.0,0.0,25,F,26147.0,0,H,I,Mid,1,124.0,CENTRO
SYN006571,102578,2024-01-16,2023-12-31,31988.0,0.20655464549205954,0,1482.0,Financiera Marca,-16,1476,1,1,1,0,0,0,1,0,0.0,0.0,97.0,0,0,0,0,0.0,0.0,0.0,0.0,54,M,31975.0,0,C,J,Mid,0,123.0,CENTRO
SYN006572,107853,2024-01-13,2023-12-31,25957.0,-0.03955850059714142,1,1392.0,Contado,-13,1473,1,0,0,0,0,0,1,0,0.0,0.0,9.0,0,0,0,0,0.0,0.0,0.0,0.0,51,F,27599.0,0,G,I,High,1,106.0,CENTRO
SYN006573,102396,2024-01-01,2023-12-31,16683.0,0.16671461967272075,0,0.0,Contado,-1,1461,1,0,0,0,0,0,1,0,0.0,0.0,49.0,0,0,0,0,0.0,0.0,0.0,0.0,41,M,21338.0,0,I,B,Mid-High,0,85.0,SUR
