CODE,Modelo_letra,PVP_original,p_churn,riesgo,valor,segmento,tasa_respuesta,CLTV,accion,descripcion_accion,coste_efectivo_contacto,coste_efectivo_adicional,coste_efectivo_descuento,coste_efectivo_marketing,coste_accion,CLTV_con_accion,ganancia_cltv,ROI
SYN009364,B,21990,0.34741652,ALTO,Bajo,ALTO riesgo / Bajo valor,0.8,366.9490172997901,Contacto mínimo,Email de seguimiento,0.1,0.0,0.0,2.2512800000000004,2.3512800000000005,398.0279361628884,24.863135090478636,9.574297867748049
SYN007552,B,20982,0.34745365,ALTO,Bajo,ALTO riesgo / Bajo valor,0.8,366.88573956353736,Contacto mínimo,Email de seguimiento,0.1,0.0,0.0,2.2512800000000004,2.3512800000000005,397.96171267379145,24.86077848820328,9.573295604182945
SYN008996,A,12671,0.33689237,ALTO,Bajo,ALTO riesgo / Bajo valor,0.8,366.3665828920524,Contacto mínimo,Email de seguimiento,0.1,0.0,0.0,2.14,2.24,396.70949600815356,24.274330492880928,9.836754684321841
SYN003557,B,17550,0.34778085,ALTO,Bajo,ALTO riesgo / Bajo valor,0.8,366.3287341955211,Contacto mínimo,Email de seguimiento,0.1,0.0,0.0,2.2512800000000004,2.3512800000000005,397.37875904183437,24.8400198770506,9.564466961421267
SYN002302,D,30377,0.3862398,ALTO,Bajo,ALTO riesgo / Bajo valor,0.8,366.3109487945963,Contacto mínimo,Email de seguimiento,0.1,0.0,0.0,2.552,2.652,401.3262401580695,28.012233090778548,9.562682160927054
SYN009853,C,22504,0.37575126,ALTO,Bajo,ALTO riesgo / Bajo valor,0.8,366.2788417472297,Contacto mínimo,Email de seguimiento,0.1,0.0,0.0,2.4288000000000007,2.528800000000001,400.61844313465735,27.47168110994212,9.863524640122632
SYN003618,B,19172,0.34790954,ALTO,Bajo,ALTO riesgo / Bajo valor,0.8,366.1099412652239,Contacto mínimo,Email de seguimiento,0.1,0.0,0.0,2.2512800000000004,2.3512800000000005,397.14976466904614,24.831858723057806,9.560996020490032
SYN007427,D,22327,0.38637254,ALTO,Bajo,ALTO riesgo / Bajo valor,0.8,366.0830668468984,Contacto mínimo,Email de seguimiento,0.1,0.0,0.0,2.552,2.652,401.0850656103464,28.0015990107584,9.558672326831976
SYN005787,B,20542,0.3479606,ALTO,Bajo,ALTO riesgo / Bajo valor,0.8,366.02318660385924,Contacto mínimo,Email de seguimiento,0.1,0.0,0.0,2.2512800000000004,2.3512800000000005,397.05896359241973,24.82862159084839,9.559619267313288
SYN007327,A,13797,0.33716872,ALTO,Bajo,ALTO riesgo / Bajo valor,0.8,365.892324245216,Contacto mínimo,Email de seguimiento,0.1,0.0,0.0,2.14,2.24,396.2140660516715,24.257393445164418,9.829193502305541
SYN006533,B,18275,0.3481227,ALTO,Bajo,ALTO riesgo / Bajo valor,0.8,365.74789093282124,Contacto mínimo,Email de seguimiento,0.1,0.0,0.0,2.2512800000000004,2.3512800000000005,396.77082233613567,24.818345122651547,9.55524868269689
SYN002891,B,19614,0.34815234,ALTO,Bajo,ALTO riesgo / Bajo valor,0.8,365.6975554914438,Contacto mínimo,Email de seguimiento,0.1,0.0,0.0,2.2512800000000004,2.3512800000000005,396.7181373299723,24.816465470822823,9.554449266281694
SYN003624,B,21990,0.3481555,ALTO,Bajo,ALTO riesgo / Bajo valor,0.8,365.6921936076905,Contacto mínimo,Email de seguimiento,0.1,0.0,0.0,2.2512800000000004,2.3512800000000005,396.7125251477845,24.816265232075196,9.554364104689867
SYN009395,B,21535,0.34816647,ALTO,Bajo,ALTO riesgo / Bajo valor,0.8,365.6735794906195,Contacto mínimo,Email de seguimiento,0.1,0.0,0.0,2.2512800000000004,2.3512800000000005,396.6930420805152,24.815570071916593,9.554068452892292
SYN004658,I,25514,0.4402754,MUY_ALTO,Bajo,MUY_ALTO riesgo / Bajo valor,0.1,365.63333127406116,Contacto mínimo,Email de seguimiento,0.2,0.0,0.0,0.4081000000000001,0.6081000000000001,404.0623408866484,3.8429009612587266,5.319521396577415
SYN007783,A,13797,0.33734766,ALTO,Bajo,ALTO riesgo / Bajo valor,0.8,365.58564545038485,Contacto mínimo,Email de seguimiento,0.1,0.0,0.0,2.14,2.24,395.89368369002557,24.24643059171258,9.824299371300258
SYN004367,A,12236,0.33742234,ALTO,Bajo,ALTO riesgo / Bajo valor,0.8,365.4577318453831,Contacto mínimo,Email de seguimiento,0.1,0.0,0.0,2.14,2.24,395.7600513660904,24.241855616565864,9.822256971681188
SYN001945,I,25147,0.44056103,MUY_ALTO,Bajo,MUY_ALTO riesgo / Bajo valor,0.1,365.1628901491931,Contacto mínimo,Email de seguimiento,0.2,0.0,0.0,0.4081000000000001,0.6081000000000001,403.5612531412259,3.839836299203279,5.3144816628897855
SYN004773,B,19453,0.34848285,ALTO,Bajo,ALTO riesgo / Bajo valor,0.8,365.13708673512696,Contacto mínimo,Email de seguimiento,0.1,0.0,0.0,2.2512800000000004,2.3512800000000005,396.13148896774896,24.79552178609761,9.545541911681129
SYN009362,B,19552,0.34853697,ALTO,Bajo,ALTO riesgo / Bajo valor,0.8,365.0454065579331,Contacto mínimo,Email de seguimiento,0.1,0.0,0.0,2.2512800000000004,2.3512800000000005,396.03552325346607,24.79209335642636,9.544083799643749
SYN009184,B,20999,0.34868076,ALTO,Bajo,ALTO riesgo / Bajo valor,0.8,364.80195073217203,Contacto mínimo,Email de seguimiento,0.1,0.0,0.0,2.2512800000000004,2.3512800000000005,395.78068294299305,24.78298576865682,9.540210340179312
SYN009402,C,23542,0.37661743,ALTO,Bajo,ALTO riesgo / Bajo valor,0.8,364.7817129988634,Contacto mínimo,Email de seguimiento,0.1,0.0,0.0,2.4288000000000007,2.528800000000001,399.0364033876853,27.403752311057545,9.836662571598204
SYN004133,C,23687,0.3766243,ALTO,Bajo,ALTO riesgo / Bajo valor,0.8,364.7698942683526,Contacto mínimo,Email de seguimiento,0.1,0.0,0.0,2.4288000000000007,2.528800000000001,399.02391349664236,27.403215382631835,9.83645024621632
SYN005448,B,17550,0.348976,ALTO,Bajo,ALTO riesgo / Bajo valor,0.8,364.30272593749334,Contacto mínimo,Email de seguimiento,0.1,0.0,0.0,2.2512800000000004,2.3512800000000005,395.2580939312794,24.764294395028855,9.532260894078481
SYN002446,A,13797,0.33813503,ALTO,Bajo,ALTO riesgo / Bajo valor,0.8,364.23976840896046,Contacto mínimo,Email de seguimiento,0.1,0.0,0.0,2.14,2.24,394.48754549436114,24.19822166832055,9.802777530500244
SYN006280,B,17118,0.3490752,ALTO,Bajo,ALTO riesgo / Bajo valor,0.8,364.1351390894796,Contacto mínimo,Email de seguimiento,0.1,0.0,0.0,2.2512800000000004,2.3512800000000005,395.08265798656436,24.75801511766781,9.529590315771753
SYN007103,I,33250,0.44123313,MUY_ALTO,Bajo,MUY_ALTO riesgo / Bajo valor,0.1,364.05860392963683,Contacto mínimo,Email de seguimiento,0.2,0.0,0.0,0.4081000000000001,0.6081000000000001,402.3849770320427,3.8326373102405853,5.302643167637863
SYN005209,B,18854,0.3491301,ALTO,Bajo,ALTO riesgo / Bajo valor,0.8,364.04244938052284,Contacto mínimo,Email de seguimiento,0.1,0.0,0.0,2.2512800000000004,2.3512800000000005,394.98562579660177,24.754541132863142,9.528112829124195
SYN006136,B,18854,0.3491301,ALTO,Bajo,ALTO riesgo / Bajo valor,0.8,364.04244938052284,Contacto mínimo,Email de seguimiento,0.1,0.0,0.0,2.2512800000000004,2.3512800000000005,394.98562579660177,24.754541132863142,9.528112829124195
SYN004056,I,25514,0.44126415,MUY_ALTO,Bajo,MUY_ALTO riesgo / Bajo valor,0.1,364.007721506998,Contacto mínimo,Email de seguimiento,0.2,0.0,0.0,0.4081000000000001,0.6081000000000001,402.3307757688406,3.832305426184263,5.302097395468282
SYN001243,H,22875,0.43027973,MUY_ALTO,Bajo,MUY_ALTO riesgo / Bajo valor,0.1,363.9792028752704,Contacto mínimo,Email de seguimiento,0.2,0.0,0.0,0.38830000000000003,0.5883,401.58314046983816,3.7603937594567753,5.391966274786291
SYN005093,B,18751,0.34925064,ALTO,Bajo,ALTO riesgo / Bajo valor,0.8,363.8390026590619,Contacto mínimo,Email de seguimiento,0.1,0.0,0.0,2.2512800000000004,2.3512800000000005,394.7726445037548,24.74691347575431,9.524868784557478
SYN006232,B,18751,0.34925064,ALTO,Bajo,ALTO riesgo / Bajo valor,0.8,363.8390026590619,Contacto mínimo,Email de seguimiento,0.1,0.0,0.0,2.2512800000000004,2.3512800000000005,394.7726445037548,24.74691347575431,9.524868784557478
SYN004328,I,33250,0.44145447,MUY_ALTO,Bajo,MUY_ALTO riesgo / Bajo valor,0.1,363.69576017498815,Contacto mínimo,Email de seguimiento,0.2,0.0,0.0,0.4081000000000001,0.6081000000000001,401.9984631865596,3.8302703011571455,5.298750700801094
SYN008500,B,19552,0.34938842,ALTO,Bajo,ALTO riesgo / Bajo valor,0.8,363.6066501860622,Contacto mínimo,Email de seguimiento,0.1,0.0,0.0,2.2512800000000004,2.3512800000000005,394.5293974703756,24.738197827450723,9.521162017050592
SYN006438,C,23542,0.37737757,ALTO,Bajo,ALTO riesgo / Bajo valor,0.8,363.47382245999455,Contacto mínimo,Email de seguimiento,0.1,0.0,0.0,2.4288000000000007,2.528800000000001,397.65415971267095,27.344269802141117,9.813140541814738
SYN000153,B,19453,0.34947282,ALTO,Bajo,ALTO riesgo / Bajo valor,0.8,363.4644005621716,Contacto mínimo,Email de seguimiento,0.1,0.0,0.0,2.2512800000000004,2.3512800000000005,394.38047523821893,24.732859740837878,9.518891727415651
SYN000241,B,18579,0.34959126,ALTO,Bajo,ALTO riesgo / Bajo valor,0.8,363.2649003459089,Contacto mínimo,Email de seguimiento,0.1,0.0,0.0,2.2512800000000004,2.3512800000000005,394.17161333896007,24.725370394440915,9.515706506430927
SYN007762,C,22535,0.37751323,ALTO,Bajo,ALTO riesgo / Bajo valor,0.8,363.2409896718117,Contacto mínimo,Email de seguimiento,0.1,0.0,0.0,2.4288000000000007,2.528800000000001,397.40807336001916,27.333666950565977,9.808947702691382
SYN007541,C,23542,0.37753436,ALTO,Bajo,ALTO riesgo / Bajo valor,0.8,363.2047405110159,Contacto mínimo,Email de seguimiento,0.1,0.0,0.0,2.4288000000000007,2.528800000000001,397.36976031975365,27.33201584699018,9.808294782897095
SYN007540,B,20470,0.34964126,ALTO,Bajo,ALTO riesgo / Bajo valor,0.8,363.180701487964,Contacto mínimo,Email de seguimiento,0.1,0.0,0.0,2.2512800000000004,2.3512800000000005,394.0834621385832,24.72220852049536,9.51436176061352
SYN001805,B,19731,0.349788,ALTO,Bajo,ALTO riesgo / Bajo valor,0.8,362.9337581902932,Contacto mínimo,Email de seguimiento,0.1,0.0,0.0,2.2512800000000004,2.3512800000000005,393.82492288907196,24.712931759023014,9.510416351528958
SYN003161,A,18378,0.33890572,ALTO,Bajo,ALTO riesgo / Bajo valor,0.8,362.9281288712543,Contacto mínimo,Email de seguimiento,0.1,0.0,0.0,2.14,2.24,393.11698606125924,24.151085752003976,9.78173471071606
SYN003990,B,17512,0.3498249,ALTO,Bajo,ALTO riesgo / Bajo valor,0.8,362.87170266401256,Contacto mínimo,Email de seguimiento,0.1,0.0,0.0,2.2512800000000004,2.3512800000000005,393.7599523557141,24.71059975336125,9.50942454891006
SYN006937,I,33250,0.44206285,MUY_ALTO,Bajo,MUY_ALTO riesgo / Bajo valor,0.1,362.70054807880473,Contacto mínimo,Email de seguimiento,0.2,0.0,0.0,0.4081000000000001,0.6081000000000001,400.938288415717,3.8237740336912283,5.288067807418563
SYN004779,B,16683,0.34994218,ALTO,Bajo,ALTO riesgo / Bajo valor,0.8,362.67454193145767,Contacto mínimo,Email de seguimiento,0.1,0.0,0.0,2.2512800000000004,2.3512800000000005,393.55352747779915,24.703188437073187,9.506272514151094
SYN000927,B,18299,0.34994832,ALTO,Bajo,ALTO riesgo / Bajo valor,0.8,362.664223931896,Contacto mínimo,Email de seguimiento,0.1,0.0,0.0,2.2512800000000004,2.3512800000000005,393.5427245459533,24.702800491245853,9.506107520689092
SYN009369,B,21535,0.3499928,ALTO,Bajo,ALTO riesgo / Bajo valor,0.8,362.58945389007346,Contacto mínimo,Email de seguimiento,0.1,0.0,0.0,2.2512800000000004,2.3512800000000005,393.4644400774328,24.699988949887484,9.504911771412797
SYN004922,I,25514,0.44213793,MUY_ALTO,Bajo,MUY_ALTO riesgo / Bajo valor,0.1,362.5779569564704,Contacto mínimo,Email de seguimiento,0.2,0.0,0.0,0.4081000000000001,0.6081000000000001,400.80769107587855,3.8229734119408136,5.2867512118743845
SYN007950,B,24937,0.3500323,ALTO,Bajo,ALTO riesgo / Bajo valor,0.8,362.5231126781942,Contacto mínimo,Email de seguimiento,0.1,0.0,0.0,2.2512800000000004,2.3512800000000005,393.3949801288923,24.697493960558496,9.503850651797528
SYN006404,A,13056,0.339211,ALTO,Bajo,ALTO riesgo / Bajo valor,0.8,362.41015127223625,Contacto mínimo,Email de seguimiento,0.1,0.0,0.0,2.14,2.24,392.57568835294654,24.132429664568235,9.773406100253675
SYN000601,D,33717,0.38854992,ALTO,Bajo,ALTO riesgo / Bajo valor,0.8,362.36873390056576,Contacto mínimo,Email de seguimiento,0.1,0.0,0.0,2.552,2.652,397.1534145922791,27.827744553370668,9.493116347424836
SYN006929,G,23291,0.42044568,ALTO,Bajo,ALTO riesgo / Bajo valor,0.8,362.30885488389686,Contacto mínimo,Email de seguimiento,0.1,0.0,0.0,2.9568000000000003,3.0568000000000004,399.10953189301677,29.440541607295927,8.631163833844518
SYN005267,I,28287,0.44241673,MUY_ALTO,Bajo,MUY_ALTO riesgo / Bajo valor,0.1,362.12309127027584,Contacto mínimo,Email de seguimiento,0.2,0.0,0.0,0.4081000000000001,0.6081000000000001,400.32311112275045,3.8200019852474614,5.281864800604278
SYN000710,I,28287,0.44241673,MUY_ALTO,Bajo,MUY_ALTO riesgo / Bajo valor,0.1,362.12309127027584,Contacto mínimo,Email de seguimiento,0.2,0.0,0.0,0.4081000000000001,0.6081000000000001,400.32311112275045,3.8200019852474614,5.281864800604278
SYN004913,B,19099,0.35033953,ALTO,Bajo,ALTO riesgo / Bajo valor,0.8,362.00744475076056,Contacto mínimo,Email de seguimiento,0.1,0.0,0.0,2.2512800000000004,2.3512800000000005,392.8550546149128,24.678087891321777,9.495597245467053
SYN007196,B,19246,0.35038537,ALTO,Bajo,ALTO riesgo / Bajo valor,0.8,361.9305868779209,Contacto mínimo,Email de seguimiento,0.1,0.0,0.0,2.2512800000000004,2.3512800000000005,392.7745788724933,24.675193595657902,9.494366300762945
SYN005132,B,25316,0.35053948,ALTO,Bajo,ALTO riesgo / Bajo valor,0.8,361.6723204697092,Contacto mínimo,Email de seguimiento,0.1,0.0,0.0,2.2512800000000004,2.3512800000000005,392.5041507511652,24.665464225164808,9.490228396943284
SYN009015,B,17247,0.35078338,ALTO,Bajo,ALTO riesgo / Bajo valor,0.8,361.2640160825216,Contacto mínimo,Email de seguimiento,0.1,0.0,0.0,2.2512800000000004,2.3512800000000005,392.0766051047048,24.650071217746564,9.483681746855568
SYN004083,A,13797,0.33990455,ALTO,Bajo,ALTO riesgo / Bajo valor,0.8,361.2365786264177,Contacto mínimo,Email de seguimiento,0.1,0.0,0.0,2.14,2.24,391.3491704921653,24.09007349259805,9.754497094909842
SYN001298,D,21147,0.38922277,ALTO,Bajo,ALTO riesgo / Bajo valor,0.8,361.2299284299649,Contacto mínimo,Email de seguimiento,0.1,0.0,0.0,2.552,2.652,395.9477322859905,27.7742430848205,9.472942339675905
SYN004933,C,22535,0.37869734,ALTO,Bajo,ALTO riesgo / Bajo valor,0.8,361.21618431766314,Contacto mínimo,Email de seguimiento,0.1,0.0,0.0,2.4288000000000007,2.528800000000001,395.2677920446988,27.24128618162854,9.772416237594326
SYN008038,A,13350,0.33996063,ALTO,Bajo,ALTO riesgo / Bajo valor,0.8,361.14187000140373,Contacto mínimo,Email de seguimiento,0.1,0.0,0.0,2.14,2.24,391.25018251694087,24.08665001242971,9.752968755548977
SYN008136,A,13350,0.33996063,ALTO,Bajo,ALTO riesgo / Bajo valor,0.8,361.14187000140373,Contacto mínimo,Email de seguimiento,0.1,0.0,0.0,2.14,2.24,391.25018251694087,24.08665001242971,9.752968755548977
SYN001117,A,13350,0.33996063,ALTO,Bajo,ALTO riesgo / Bajo valor,0.8,361.14187000140373,Contacto mínimo,Email de seguimiento,0.1,0.0,0.0,2.14,2.24,391.25018251694087,24.08665001242971,9.752968755548977
SYN002550,H,20671,0.4320077,MUY_ALTO,Bajo,MUY_ALTO riesgo / Bajo valor,0.1,361.13885185155186,Contacto mínimo,Email de seguimiento,0.2,0.0,0.0,0.38830000000000003,0.5883,398.5604665311837,3.742161467963183,5.360974788310696
SYN004514,B,18854,0.35090175,ALTO,Bajo,ALTO riesgo / Bajo valor,0.8,361.06604790084015,Contacto mínimo,Email de seguimiento,0.1,0.0,0.0,2.2512800000000004,2.3512800000000005,391.8693014126747,24.642602809467647,9.480505430857933
SYN007319,E,22875,0.40030158,ALTO,Bajo,ALTO riesgo / Bajo valor,0.8,360.8146807922734,Contacto mínimo,Email de seguimiento,0.1,0.0,0.0,2.684,2.7840000000000003,396.1902080572279,28.300421811963588,9.165381397975427
SYN003228,I,36634,0.44322994,MUY_ALTO,Bajo,MUY_ALTO riesgo / Bajo valor,0.1,360.80000538324157,Contacto mínimo,Email de seguimiento,0.2,0.0,0.0,0.4081000000000001,0.6081000000000001,398.91352477843543,3.8113519395193864,5.267640091299763
SYN005838,A,12576,0.34018177,ALTO,Bajo,ALTO riesgo / Bajo valor,0.8,360.7687582789895,Contacto mínimo,Email de seguimiento,0.1,0.0,0.0,2.14,2.24,390.86020236371627,24.07315526778143,9.74694431597385
SYN001809,E,25079,0.40034112,ALTO,Bajo,ALTO riesgo / Bajo valor,0.8,360.7485448436438,Contacto mínimo,Email de seguimiento,0.1,0.0,0.0,2.684,2.7840000000000003,396.1200782440437,28.29722672031994,9.164233735747105
SYN005857,B,25316,0.35112277,ALTO,Bajo,ALTO riesgo / Bajo valor,0.8,360.69677192791585,Contacto mínimo,Email de seguimiento,0.1,0.0,0.0,2.2512800000000004,2.3512800000000005,391.4826006360237,24.628662966486264,9.474576811985923
SYN002726,B,17988,0.35112342,ALTO,Bajo,ALTO riesgo / Bajo valor,0.8,360.69567711578964,Contacto mínimo,Email de seguimiento,0.1,0.0,0.0,2.2512800000000004,2.3512800000000005,391.48145414236694,24.628621621261846,9.474559227851145
SYN009147,B,17988,0.35112342,ALTO,Bajo,ALTO riesgo / Bajo valor,0.8,360.69567711578964,Contacto mínimo,Email de seguimiento,0.1,0.0,0.0,2.2512800000000004,2.3512800000000005,391.48145414236694,24.628621621261846,9.474559227851145
SYN001005,B,21535,0.35117334,ALTO,Bajo,ALTO riesgo / Bajo valor,0.8,360.61233367667796,Contacto mínimo,Email de seguimiento,0.1,0.0,0.0,2.2512800000000004,2.3512800000000005,391.3941760364042,24.625473887780984,9.473220495977076
SYN009187,B,20999,0.35122463,ALTO,Bajo,ALTO riesgo / Bajo valor,0.8,360.5267251972894,Contacto mínimo,Email de seguimiento,0.1,0.0,0.0,2.2512800000000004,2.3512800000000005,391.3045251976461,24.622240000285366,9.47184512277796
SYN001267,B,20089,0.35131663,ALTO,Bajo,ALTO riesgo / Bajo valor,0.8,360.37322756428335,Contacto mínimo,Email de seguimiento,0.1,0.0,0.0,2.2512800000000004,2.3512800000000005,391.14377761049025,24.616440036965514,9.469378396858524
SYN005043,C,19820,0.3792132,ALTO,Bajo,ALTO riesgo / Bajo valor,0.8,360.338213293042,Contacto mínimo,Email de seguimiento,0.1,0.0,0.0,2.4288000000000007,2.528800000000001,394.33962842597725,27.201132106348226,9.756537530191482
SYN005579,B,21529,0.35135978,ALTO,Bajo,ALTO riesgo / Bajo valor,0.8,360.3012540907466,Contacto mínimo,Email de seguimiento,0.1,0.0,0.0,2.2512800000000004,2.3512800000000005,391.06840385547935,24.61371981178618,9.468221484377095
SYN003805,B,17550,0.35144392,ALTO,Bajo,ALTO riesgo / Bajo valor,0.8,360.1609846622433,Contacto mínimo,Email de seguimiento,0.1,0.0,0.0,2.2512800000000004,2.3512800000000005,390.92150604002353,24.608417102224166,9.46596624061114
SYN002036,C,23744,0.3793332,ALTO,Bajo,ALTO riesgo / Bajo valor,0.8,360.13437435064094,Contacto mínimo,Email de seguimiento,0.1,0.0,0.0,2.4288000000000007,2.528800000000001,394.1241257526655,27.191801121619665,9.752847643791386
SYN002457,B,19614,0.35148838,ALTO,Bajo,ALTO riesgo / Bajo valor,0.8,360.0868762237523,Contacto mínimo,Email de seguimiento,0.1,0.0,0.0,2.2512800000000004,2.3512800000000005,390.84389479690725,24.60561485852395,9.464774445631292
SYN002157,B,19552,0.35154253,ALTO,Bajo,ALTO riesgo / Bajo valor,0.8,359.9966492875114,Contacto mínimo,Email de seguimiento,0.1,0.0,0.0,2.2512800000000004,2.3512800000000005,390.74940242172966,24.602202507374614,9.463323171793496
SYN001241,D,21393,0.38996926,ALTO,Bajo,ALTO riesgo / Bajo valor,0.8,359.97140511415057,Contacto mínimo,Email de seguimiento,0.1,0.0,0.0,2.552,2.652,394.61516670047564,27.715009269060058,9.450606813371062
SYN002335,B,21337,0.35157478,ALTO,Bajo,ALTO riesgo / Bajo valor,0.8,359.94293305342944,Contacto mínimo,Email de seguimiento,0.1,0.0,0.0,2.2512800000000004,2.3512800000000005,390.693146370245,24.600170653452462,9.462459023788089
SYN005802,H,22317,0.43275073,MUY_ALTO,Bajo,MUY_ALTO riesgo / Bajo valor,0.1,359.92528396560186,Contacto mínimo,Email de seguimiento,0.2,0.0,0.0,0.38830000000000003,0.5883,397.2688388777403,3.734355491213842,5.347706087393917
SYN004709,A,14933,0.3406941,ALTO,Bajo,ALTO riesgo / Bajo valor,0.8,359.90607711571374,Contacto mínimo,Email de seguimiento,0.1,0.0,0.0,2.14,2.24,389.9584605663347,24.04190676049675,9.732994089507477
SYN000670,C,21055,0.3795919,ALTO,Bajo,ALTO riesgo / Bajo valor,0.8,359.69531320334033,Contacto mínimo,Email de seguimiento,0.1,0.0,0.0,2.4288000000000007,2.528800000000001,393.65992795524875,27.171691801526734,9.744895524172225
SYN002964,B,19614,0.35173836,ALTO,Bajo,ALTO riesgo / Bajo valor,0.8,359.6705763091987,Contacto mínimo,Email de seguimiento,0.1,0.0,0.0,2.2512800000000004,2.3512800000000005,390.40790735939095,24.589864840153815,9.458075958692207
SYN000130,A,13738,0.34098014,ALTO,Bajo,ALTO riesgo / Bajo valor,0.8,359.4254969305876,Contacto mínimo,Email de seguimiento,0.1,0.0,0.0,2.14,2.24,389.45608503223633,24.024470481318986,9.725210036303118
SYN002749,A,14766,0.34102815,ALTO,Bajo,ALTO riesgo / Bajo valor,0.8,359.3449076268124,Contacto mínimo,Email de seguimiento,0.1,0.0,0.0,2.14,2.24,389.3718383385584,24.021544569396795,9.723903825623568
SYN001251,B,17512,0.3521582,ALTO,Bajo,ALTO riesgo / Bajo valor,0.8,358.9727162969,Contacto mínimo,Email de seguimiento,0.1,0.0,0.0,2.2512800000000004,2.3512800000000005,389.6770035528854,24.56342980478835,9.446833131225691
SYN001560,B,21610,0.35230646,ALTO,Bajo,ALTO riesgo / Bajo valor,0.8,358.72664210553705,Contacto mínimo,Email de seguimiento,0.1,0.0,0.0,2.2512800000000004,2.3512800000000005,389.41926551050733,24.554098723976225,9.442864620111692
SYN006330,B,21990,0.35242492,ALTO,Bajo,ALTO riesgo / Bajo valor,0.8,358.5301738190356,Contacto mínimo,Email de seguimiento,0.1,0.0,0.0,2.2512800000000004,2.3512800000000005,389.21348011491125,24.54664503670051,9.439694564960577
SYN000038,B,18719,0.35249573,ALTO,Bajo,ALTO riesgo / Bajo valor,0.8,358.41279861040715,Contacto mínimo,Email de seguimiento,0.1,0.0,0.0,2.2512800000000004,2.3512800000000005,389.09053669161653,24.542190464967508,9.4378000344355
SYN003327,B,25316,0.35252917,ALTO,Bajo,ALTO riesgo / Bajo valor,0.8,358.3573872678359,Contacto mínimo,Email de seguimiento,0.1,0.0,0.0,2.2512800000000004,2.3512800000000005,389.0324961630856,24.540087116199768,9.436905479653536
SYN001663,B,23250,0.3525297,ALTO,Bajo,ALTO riesgo / Bajo valor,0.8,358.3564983986099,Contacto mínimo,Email de seguimiento,0.1,0.0,0.0,2.2512800000000004,2.3512800000000005,389.0315651157071,24.540053373677758,9.436891128950084
SYN007683,B,18242,0.3525313,ALTO,Bajo,ALTO riesgo / Bajo valor,0.8,358.3538318066183,Contacto mínimo,Email de seguimiento,0.1,0.0,0.0,2.2512800000000004,2.3512800000000005,389.02877198950335,24.539952146308043,9.436848076923225
SYN000170,B,17723,0.3525499,ALTO,Bajo,ALTO riesgo / Bajo valor,0.8,358.3230195615086,Contacto mínimo,Email de seguimiento,0.1,0.0,0.0,2.2512800000000004,2.3512800000000005,388.9964975981124,24.53878242928304,9.436350595966042
SYN002983,B,19552,0.35257027,ALTO,Bajo,ALTO riesgo / Bajo valor,0.8,358.28929758012663,Contacto mínimo,Email de seguimiento,0.1,0.0,0.0,2.2512800000000004,2.3512800000000005,388.96117527926947,24.537502159314272,9.435806096812914
SYN003278,B,19099,0.352666,ALTO,Bajo,ALTO riesgo / Bajo valor,0.8,358.1307609105136,Contacto mínimo,Email de seguimiento,0.1,0.0,0.0,2.2512800000000004,2.3512800000000005,388.7951133657684,24.53148196420384,9.433245706255247
SYN005460,I,28287,0.44494885,MUY_ALTO,Bajo,MUY_ALTO riesgo / Bajo valor,0.1,358.02131375484663,Contacto mínimo,Email de seguimiento,0.2,0.0,0.0,0.4081000000000001,0.6081000000000001,395.95283380157326,3.7931520046726632,5.237710910496074
SYN001742,A,16953,0.34182093,ALTO,Bajo,ALTO riesgo / Bajo valor,0.8,358.0173120962635,Contacto mínimo,Email de seguimiento,0.1,0.0,0.0,2.14,2.24,387.98388945765,23.9732618891092,9.702349057638035
SYN006010,B,23060,0.35273838,ALTO,Bajo,ALTO riesgo / Bajo valor,0.8,358.01092648889096,Contacto mínimo,Email de seguimiento,0.1,0.0,0.0,2.2512800000000004,2.3512800000000005,388.66958902455696,24.5269300285328,9.431309766821814
SYN001338,B,18719,0.35277382,ALTO,Bajo,ALTO riesgo / Bajo valor,0.8,357.95228465026895,Contacto mínimo,Email de seguimiento,0.1,0.0,0.0,2.2512800000000004,2.3512800000000005,388.60816223325776,24.524702066391047,9.430362213939235
SYN007948,B,18694,0.35292998,ALTO,Bajo,ALTO riesgo / Bajo valor,0.8,357.69398192506657,Contacto mínimo,Email de seguimiento,0.1,0.0,0.0,2.2512800000000004,2.3512800000000005,388.3375881855251,24.51488500836681,9.426187016589605
SYN001867,A,13797,0.34209207,ALTO,Bajo,ALTO riesgo / Bajo valor,0.8,357.56459135525745,Contacto mínimo,Email de seguimiento,0.1,0.0,0.0,2.14,2.24,387.5105433299044,23.95676157971757,9.6949828480882
SYN009553,A,13056,0.34209478,ALTO,Bajo,ALTO riesgo / Bajo valor,0.8,357.56006659381865,Contacto mínimo,Email de seguimiento,0.1,0.0,0.0,2.14,2.24,387.5058123120191,23.956596574560354,9.694909185071586
SYN008544,B,19552,0.35304514,ALTO,Bajo,ALTO riesgo / Bajo valor,0.8,357.50364987040774,Contacto mínimo,Email de seguimiento,0.1,0.0,0.0,2.2512800000000004,2.3512800000000005,388.1382094434873,24.507647658463657,9.423108969779717
SYN003709,B,18854,0.3531139,ALTO,Bajo,ALTO riesgo / Bajo valor,0.8,357.39006942145147,Contacto mínimo,Email de seguimiento,0.1,0.0,0.0,2.2512800000000004,2.3512800000000005,388.019228581326,24.503327327899616,9.421271532058968
